Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
36598,691.7779999999999,242.2988420266956,192.63727200647924,1.257798345579489,0.6065569999511004,36971,215.8657473019225,0.7747904140909476,0.9899110113332072,0.9610228723327382,0.8909070530272662,0.0066205487192386,0.0025727840638729,0.7937153771337285,0.998333888219804,SEKER
36600,693.853,240.8547216602356,193.63501828362865,1.2438593173650103,0.5946976543054483,36908,215.87164551489144,0.7702830685046828,0.9916549257613524,0.9553357031393463,0.896273255624248,0.0065807301000064,0.0026194830450645,0.8033057487472886,0.999199340272191,SEKER
36601,692.969,247.36222830075965,188.59059333508156,1.3116360891937733,0.6470982841085215,36924,215.87459456094336,0.7872198563255473,0.9912523020257828,0.9578008133394535,0.8727063789968311,0.0067583461736225,0.0024182032345289,0.7616164239417605,0.9989635877647178,SEKER
36606,700.2289999999999,246.88718577008544,188.89145659749587,1.3070320395494182,0.6439207616514048,36991,215.88933918694403,0.7800127849989344,0.9895920629342272,0.9381708896395792,0.8744452998382497,0.0067444458769077,0.0024325211646136,0.7646545824092064,0.9994280383971138,SEKER
36609,688.1229999999999,224.37255927154143,207.98200314001585,1.078807569328445,0.3751864334631391,36943,215.89818547919657,0.7640883286024378,0.9909590450152937,0.9715509525141748,0.96223079230429,0.0061288906900363,0.0032409970888307,0.9258880976585416,0.9988550881051488,SEKER
36613,697.6579999999999,233.05020362722448,200.35356719935817,1.163194680708291,0.5107970673077892,36993,215.90997997172,0.7570300223306591,0.9897277863379558,0.945279027258517,0.9264526553131824,0.0063652310279743,0.0028925898331163,0.8583145225368461,0.9983868869895358,SEKER
36620,688.188,236.19585396684695,197.71463807999808,1.1946300803043164,0.547081713823374,36899,215.93061878344548,0.7886972066076544,0.9924388194802028,0.971659302650551,0.9142015626309596,0.0064499140897555,0.0027790830789118,0.8357644971168886,0.9984294083062452,SEKER
36629,686.5419999999999,231.34643201348848,201.7064969372056,1.146945862063681,0.489718271859088,36913,215.95715150025543,0.7840782601250107,0.9923062335762468,0.9765639868079904,0.9334794992112272,0.0063159363349665,0.0029582620660025,0.8713839754476433,0.9994302449082748,SEKER
36648,728.404,244.72174964200883,191.12543612903568,1.2804248068623807,0.6245425232140361,37297,216.0131543111536,0.7603319502074689,0.9825991366597848,0.867991552842626,0.8826888277284237,0.0066776290559378,0.0025005328930935,0.7791395665965787,0.9976296290782632,SEKER
36655,697.963,241.02284693233727,193.95364309451023,1.2426827518516423,0.5936672704800157,37023,216.0337832661072,0.7787999830025921,0.9900602328282418,0.9455364743000192,0.8963207679924,0.0065754425571501,0.0026179333636182,0.8033909191344859,0.998360038202663,SEKER
36661,689.743,229.36002505238667,203.7763392043369,1.1255478724759882,0.4589613906452538,36979,216.05146365978592,0.7852002570143499,0.9914005246220828,0.9683660782329692,0.9419752357039504,0.006256240284018,0.003038443219139,0.887317344679513,0.9987181495150692,SEKER
36663,698.145,234.70814442329817,199.093115627034,1.178886289885496,0.529582828107155,37092,216.05735680282973,0.772259083728278,0.9884341637010676,0.9452498101284204,0.9205362572044726,0.0064017713886833,0.0028355905406371,0.8473870008280188,0.9989729175033408,SEKER
36677,690.331,239.38147034983848,195.21093800999975,1.2262707857977513,0.5787844496213357,36981,216.0986043042656,0.7776646947819263,0.9917795624780292,0.9671390449258332,0.9027373922820898,0.0065267461992485,0.0026737587241865,0.8149347994242678,0.9993307368639294,SEKER
36677,687.082,236.07771734638848,198.13166690310717,1.1915193620302915,0.5437232388277935,36958,216.0986043042656,0.7776646947819263,0.9923967747172466,0.9763072783799798,0.91537061071796,0.0064366692299367,0.0027875894577945,0.8379033549661713,0.9983780709523334,SEKER
36701,719.886,234.41587386250416,200.83690704849735,1.1671951998638292,0.5157240975869928,37415,216.1692959958125,0.7602013339409254,0.9809167446211412,0.8899391372699098,0.9221615090904888,0.006387179473652,0.0028491600473418,0.8503818488480475,0.9925616120267696,SEKER
36705,698.444,247.00467610885732,189.4631854860808,1.3037080289511125,0.6415958031282457,37077,216.1810756969817,0.7717619848612279,0.9899668257949672,0.945522593016104,0.875210457966021,0.006729455826423,0.0024356209622861,0.7659933457330923,0.9986316749553574,SEKER
36707,697.665,244.37883462298188,191.50074838579383,1.2761246975947105,0.6212373211822568,37074,216.18696530686952,0.7862023174623572,0.990100879322436,0.947686913590874,0.884638662101791,0.0066575539985011,0.0025151165992976,0.7825855624852468,0.998676764268472,SEKER
36711,701.5279999999999,244.5579161784373,191.29654932704875,1.2784230402417278,0.6230102308070572,37042,216.19874404531717,0.755152836631423,0.9910641973975488,0.9373808122620944,0.8840390342857338,0.0066617067412611,0.0025098689110007,0.781525014140853,0.9991195846029082,SEKER
36730,692.3489999999999,235.96806531963028,198.49626690805616,1.1887783533426908,0.540724566215777,37038,216.25468429174552,0.7666777991149702,0.9916842162103784,0.9628988185531407,0.9164574197733832,0.0064243960065241,0.0027955111765137,0.8398942022576871,0.9984480467419664,SEKER
36733,696.714,235.20840050643247,199.11097578655915,1.1812929929014493,0.5323409601691532,37081,216.2635156395011,0.77053616378587,0.9906151398290228,0.9509489163667424,0.9194548969078452,0.006403190605353,0.0028229157257183,0.8453973074478168,0.998661915505858,SEKER
36736,695.8059999999999,248.18559701483937,188.7028618484381,1.3152190411090663,0.6495374213365643,37023,216.272346626634,0.7507868383404864,0.9922480620155038,0.9535103063358564,0.871413769485192,0.0067559232636879,0.0024030463252679,0.7593619576483915,0.9987273057930212,SEKER
36738,690.192,237.93285290263927,197.05842320903392,1.2074229004169337,0.5604175338656808,37032,216.2782337510652,0.74666178891531,0.9920609202851588,0.9691377970034394,0.9089885281187504,0.0064764781126528,0.0027274215891875,0.8262601442514924,0.9976454198710506,SEKER
36740,708.732,239.51141444529108,195.929858842445,1.2224344766046698,0.5751616806590744,37128,216.2841207152524,0.753548281237181,0.9895496660202542,0.9191469107452988,0.90302218462601,0.006519091302267,0.0026739944741519,0.8154490659267315,0.996833052103911,SEKER
36741,692.928,238.6154110407801,196.46500438523128,1.2145440954608877,0.5675278293176035,37052,216.2870641372586,0.7526425762045231,0.9916063910180288,0.9615782137400692,0.9064253779496853,0.0064945268512228,0.002704303964075,0.8216069657912299,0.9978778890912736,SEKER
36746,701.775,243.971092288626,191.9849459705951,1.2707824098145342,0.6170591412872137,37125,216.3017806464808,0.75923056261493,0.9897912457912456,0.9376141415975862,0.8865877453652931,0.0066393918328151,0.002530433677342,0.786037830231914,0.9988830481074992,SEKER
36768,699.477,244.34699004645492,191.69754674476675,1.274648498093654,0.620090849895512,37178,216.36652139557648,0.781732363821916,0.9889719726720104,0.9443500194405632,0.8854887934344564,0.0066456426796794,0.0025202813530493,0.784090403298009,0.999439654933455,SEKER
36775,691.274,244.7388892547574,191.479912001188,1.2781439405154886,0.6227957159000702,37039,216.3871166627893,0.7551799905538328,0.9928723777639784,0.9670793282738624,0.8841550164818485,0.0066550343781035,0.0025086711037948,0.781730093170018,0.999163581703867,SEKER
36778,686.751,231.398456075584,202.7852691289279,1.141100914625432,0.4816809042294005,37050,216.3959426058396,0.7542657916324856,0.9926585695006748,0.9799397429961924,0.9351658877756556,0.0062917629037898,0.0029682927930148,0.8745352376592302,0.9979329595651172,SEKER
36789,687.353,237.48879469242232,197.36928433557023,1.2032712967061292,0.5561711538321387,37058,216.42830131769253,0.7879417434140072,0.9927411085325704,0.9785165647286818,0.9113200544808618,0.0064554294678415,0.0027465569774311,0.830504241699001,0.9993219158290976,SEKER
36791,699.6320000000001,245.28193559803373,191.52053206835865,1.2807083029118065,0.6247586474175332,37159,216.4341842000736,0.7913404456680719,0.9900966118571544,0.9445221043879743,0.8823894171919953,0.0066669004810424,0.0024931298489132,0.7786110835724293,0.9971736794703686,SEKER
36805,699.998,236.57444527078007,198.47385297352463,1.1919678170521426,0.5442103163326566,37153,216.4753599003306,0.777099784637473,0.9906333270529972,0.9438937007348484,0.9150411814452558,0.0064277800644146,0.002779734586892,0.8373003637407295,0.9980350867850024,SEKER
36806,692.839,243.3129110180663,192.89882746457184,1.261349870375721,0.6094799985730773,37082,216.47830072208717,0.756624524617124,0.9925570357585892,0.9635268767346928,0.8897115233889638,0.006610686057112,0.0025551897561241,0.7915865948511106,0.9984676488066068,SEKER
36813,691.769,243.00747297141507,193.3256032231471,1.2569854634873292,0.6058824943069854,37100,216.49888535587328,0.778303981056682,0.9922641509433962,0.9666936868946868,0.8909145167784202,0.0066011320178039,0.002565324584079,0.7937286762065258,0.997705407944644,SEKER
36824,689.547,236.3614157812796,198.57726700300117,1.1902742914560678,0.5423657496450831,37125,216.53122868382664,0.7671986332763864,0.991892255892256,0.9732246028501162,0.9161022663876616,0.006418678464623,0.0027886962572,0.8392433624806103,0.9989297986358164,SEKER
36831,692.4899999999999,240.3522782552022,195.3268730353336,1.2305131112794896,0.5827254164957165,37129,216.55180828647167,0.7822568655353312,0.9919739287349512,0.9651534379461492,0.9009767240755688,0.0065258146196194,0.0026525817744406,0.8117590573259436,0.9988801632394524,SEKER
36839,693.645,239.66612381187727,195.87266385795417,1.2235812751578337,0.5762506074966365,37173,216.57532543782236,0.7937728937728937,0.9910149839937588,0.9621508691762912,0.903654308724166,0.0065057717042231,0.0026760108920918,0.8165911096757504,0.9991655912596048,SEKER
36841,689.544,238.38848839779692,197.08274019917104,1.2095858224666578,0.5625999641015572,37129,216.58120432666388,0.797165422481878,0.992243259985456,0.9736823696314864,0.9085220758028238,0.0064707388072472,0.0027194155124311,0.825412362221072,0.9984070910313224,SEKER
36847,691.017,235.62074925588823,199.3110294664137,1.182176169009218,0.5333453174259777,37168,216.5988400358057,0.7650955149501661,0.9913635385277658,0.9696936124480766,0.9192689553863338,0.0063945707725429,0.0028168358300984,0.8450554123370814,0.999004369957156,SEKER
36851,699.211,240.53715220722287,195.53654817026091,1.2301390939855308,0.582380673451061,37198,216.61059637754448,0.7689306207616066,0.9906715414807248,0.9472020678790828,0.9005286476117182,0.0065272896856862,0.0026479073355416,0.8109518451693905,0.9975835680825684,SEKER
36856,693.2729999999999,239.92745705157168,195.7341718753037,1.2257821654382464,0.5783261735703028,37126,216.6252909075004,0.7908164360047205,0.9927274686203738,0.963628175889259,0.902878284834809,0.0065098615436176,0.0026685069987021,0.8151891972262467,0.9992443794178542,SEKER
36860,704.3219999999999,238.8886589856212,196.71001574901751,1.214420415127308,0.5674061584730576,37289,216.6370458138176,0.7803700724054706,0.9884952667006356,0.9337329543844118,0.9068536226613296,0.0064809728428003,0.0027037637018909,0.8223834929339772,0.9987193028827264,SEKER
36863,690.538,236.75422111622527,198.35879874599397,1.1935655116534467,0.5459376340661679,37161,216.64586157499596,0.7684594538253074,0.9919808401280912,0.9714610108394744,0.915066521532649,0.0064225435020542,0.0027777776789076,0.837346738829862,0.9994281887628093,SEKER
36864,698.9150000000001,248.77811566751183,188.82613826474667,1.3174982973951863,0.6510739955198191,37195,216.64880008233845,0.7466277798031352,0.9911009544293587,0.9483389731010802,0.8708515196404423,0.006748538293932,0.0023942303701902,0.7583823692600677,0.999167480274667,SEKER
36870,692.977,245.2284632959185,191.52879904831025,1.2803738368038498,0.6245036428492161,37138,216.66643028947848,0.7551459293394777,0.992783671710916,0.9648179184269776,0.8835288831379494,0.0066511652643319,0.0025001180040079,0.7806232873389922,0.9994896335086594,SEKER
36872,692.414,237.20610332533676,198.1927711958059,1.196845383886314,0.5494451121748267,37183,216.6723067064061,0.7845106382978723,0.991635962671113,0.9664399594592556,0.9134347880131576,0.0064332312683157,0.0027626070600527,0.8343631119526421,0.9986036390255396,SEKER
36880,694.7049999999999,239.58275779383052,196.2747237037356,1.220650083071653,0.5734570916656381,37219,216.69581078053355,0.776094276094276,0.990891748837959,0.9602845181004156,0.9044716438526346,0.0064962786820452,0.0026817867042668,0.8180689545334872,0.9985759373096414,SEKER
36883,696.855,237.68661578499731,197.71737575585928,1.202153401421289,0.5550146173803497,37217,216.70462415109424,0.7796685409884581,0.9910256065776392,0.9544457789532236,0.911724134888257,0.0064443406389121,0.0027467052470837,0.8312408981377404,0.9992790730967718,SEKER
36888,697.864,249.44492608921607,188.6030202882305,1.3225924256568349,0.65446670072213,37205,216.7193123055504,0.7775880604565863,0.9914796398333556,0.9518168359760756,0.8688062559670541,0.0067622241945677,0.0023766273236191,0.7548243104074907,0.9983249156465908,SEKER
36892,697.906,243.86068635065536,192.9020852999768,1.2641682228133213,0.6117722356953491,37200,216.73106211240145,0.7653306779520371,0.9917204301075268,0.9518054778220358,0.8887494960985907,0.0066101237761751,0.0025439397686972,0.7898756668154991,0.9985357179616364,SEKER
36898,695.299,239.85941764809385,196.3685648837449,1.2214756358284564,0.5742472803856347,37250,216.74868562839785,0.7758037047160488,0.9905503355704696,0.9591123451193352,0.9036488446177978,0.0065006075572685,0.0026738220580818,0.8165812343790809,0.9974340824687736,SEKER
36906,702.4119999999999,246.36820220583937,190.9485904483975,1.2902331545223875,0.631895354009402,37298,216.77218142094688,0.7792322959334487,0.9894900530859564,0.9399894872951868,0.8798707766671726,0.0066755595893849,0.0024679878324148,0.7741725836328935,0.9988631347254152,SEKER
36911,690.768,229.5186144910767,204.9146295215874,1.1200694407565337,0.4504497378998983,37249,216.78686499813492,0.7770900440009262,0.9909259308974736,0.9720783131947826,0.9445284665857168,0.0062181629999478,0.0030528261320218,0.8921340241907656,0.9992520575552266,SEKER
36917,700.833,236.92547695658905,198.7767874989929,1.1919172250320698,0.5441554164750301,37353,216.80448397804875,0.7717086834733893,0.988327577436886,0.944511345821973,0.9150745912301064,0.0064177879285041,0.002775818787198,0.8373615075149468,0.9980656043858862,SEKER
36919,706.713,248.8840072385072,189.00830828736267,1.3167887141771104,0.650596869693234,37346,216.81035665317623,0.7704620393171668,0.9885663792641782,0.928909987999675,0.8711301262736637,0.0067413528870908,0.0023947432461459,0.7588676969015691,0.9992684188335624,SEKER
36934,697.6080000000001,244.05359186882936,192.903767686272,1.2651572066012966,0.6125709509663944,37227,216.8543966472631,0.7754030903594222,0.992129368469122,0.9537033413267384,0.8885523666613973,0.0066078299634166,0.0025408014786668,0.7895253082995702,0.9988736335893116,SEKER
36939,695.361,241.64361040320023,195.29701330420883,1.237313394172591,0.5889044316096853,37283,216.86907465789625,0.7303373008027205,0.9907732746828312,0.9600068674886834,0.8974748982438812,0.0065416933431657,0.0026179369717129,0.8054611929778651,0.9966079225577464,SEKER
36952,696.83,242.21981633673988,194.4135447573777,1.2458999018768109,0.5964735968093148,37282,216.9072328371134,0.7862964145121821,0.9911485435330722,0.9562999517656134,0.8954974705106856,0.0065549852873116,0.0026002130749256,0.8019157196910363,0.999106716476534,SEKER
36955,708.623,241.90023967139,194.6788050264854,1.2425607381269896,0.5935601461995673,37410,216.916037617526,0.7746567445760402,0.9878374766105318,0.9248101383659448,0.8967169189753433,0.0065458054301553,0.0026107441326486,0.8041012327766324,0.9991446213277548,SEKER
36955,697.491,235.64459356831577,199.8536131977933,1.179085980972986,0.5298128686510116,37319,216.916037617526,0.7687747035573121,0.9902462552587152,0.9545657646731132,0.9205220214595748,0.0063765280359441,0.0028242345800842,0.847360791992022,0.9991112306639596,SEKER
36957,696.21,245.41002548429907,191.9958467959132,1.278204865260257,0.6228425607035845,37260,216.92190727258836,0.7679536198154767,0.9918679549114332,0.9581335772020194,0.8839162411743714,0.0066404206370727,0.0025004594059014,0.7813079214118294,0.9986715864149788,SEKER
36968,693.68,246.9912937284418,190.77464967680444,1.2946756508103945,0.6351434139902847,37213,216.95418753683805,0.7777824531874605,0.9934162792572488,0.965422626477525,0.87838799603751,0.0066812187223664,0.0024534715178595,0.771565471582793,0.9989270290642814,SEKER
36975,694.805,241.36787303421076,195.1891713878668,1.2365843418361604,0.5882499459839177,37252,216.9747270227172,0.7774226782447804,0.9925641576291204,0.9624810255153572,0.89893789216912,0.0065278667487278,0.0026294795193269,0.8080893339774604,0.9992706172013393,SEKER
36975,692.588,239.66150362173929,196.5264131214228,1.2194874969486456,0.5723397274414532,37239,216.9747270227172,0.7574360865290068,0.9929106581809392,0.9686527629781316,0.9053382530937094,0.0064817174745568,0.0026860453664392,0.8196373525147695,0.999537503423851,SEKER
36976,692.719,242.85084541461887,194.06002160580127,1.25142130463083,0.6012095619604275,37264,216.9776610762669,0.799377378069872,0.9922713610991842,0.9683126216215012,0.8934605959712486,0.0065677965549172,0.0025816720269203,0.7982718365532989,0.9989743831495778,SEKER
36980,697.756,227.4690259979953,207.20022901169023,1.0978222711576322,0.4126398622167691,37374,216.98939689373373,0.7928816466552315,0.9894579119173756,0.9544861071922512,0.9539294237609568,0.006151136452082,0.0031419560283395,0.9099813455169115,0.9989977874464538,SEKER
36982,708.8960000000001,244.45263981385452,192.91531557200696,1.2671499880091734,0.6141715317969133,37558,216.9952645644503,0.7600238393719558,0.984663720112892,0.9247731388340014,0.8876781397398185,0.0066100438000609,0.0025316647792876,0.787972479771945,0.9984793182945788,SEKER
36986,693.771,232.713769477169,202.59163672236417,1.1486839893400185,0.492059712627572,37350,217.0069994299141,0.7717475221700573,0.9902543507362784,0.9656393278227198,0.9325060563346,0.0062919420720588,0.0029347500769142,0.8695675451007082,0.9988583167068876,SEKER
36988,697.8729999999999,242.5012245410616,194.49817646836013,1.2468046176284349,0.5972565101585291,37312,217.012866624687,0.7621677313002266,0.9913164665523156,0.9543725082338665,0.894893900166435,0.0065562134892684,0.0025936958135668,0.8008350925550936,0.9984848913565854,SEKER
36993,697.963,234.35381090186817,201.19272433762077,1.1648224938223906,0.5128137220668767,37364,217.02753391767567,0.7773925104022191,0.9900706562466544,0.9542553756317176,0.9260678675652192,0.0063350853107849,0.0028741107040332,0.8576016953367924,0.9989537454685125,SEKER
36995,694.774,245.20670807928096,192.3369273133516,1.2748810720044153,0.6202718805480991,37328,217.03340055732744,0.741234221598878,0.9910790827261036,0.9630875752154334,0.885103846698825,0.0066281040161989,0.0025092618909081,0.7834088194410573,0.9987530755467284,SEKER
37004,696.689,246.4741093133076,191.40563625559213,1.287705598095242,0.6300247923927758,37330,217.0597984735542,0.790768244470563,0.9912670774176264,0.958033353815627,0.8806596322765764,0.0066607423336208,0.0024713528385297,0.7755613879215149,0.9986947408930504,SEKER
37008,691.802,242.24709164424965,194.6144488800656,1.2447538866630523,0.5954779349644354,37288,217.07152985032124,0.7933459097924884,0.9924908817850246,0.9717215919595515,0.8960748646225242,0.0065458033842479,0.002603274115887,0.8029501630082752,0.999475336201282,SEKER
37027,698.113,245.18132652167472,192.43787009621963,1.2740804416463514,0.6196480471132196,37328,217.1272452340076,0.7862694300518134,0.9919363480497214,0.9547220200528164,0.885578230260586,0.0066216902941549,0.0025122123997215,0.7842488019114715,0.9991960598999896,SEKER
37031,700.842,245.13970423133125,192.4627247755492,1.2736996450466664,0.619350705031127,37423,217.1389729668256,0.764503076097279,0.9895251583250942,0.947403671626784,0.8857764336776623,0.006619851049967,0.002513763793998,0.7845998904587183,0.999344601980923,SEKER
37039,690.695,236.01624923149976,200.0525001484513,1.1797715552485533,0.5306009917143903,37324,217.16242653241304,0.7728534167970788,0.9923641624691886,0.9756554898947666,0.9201164209647544,0.006372101007897,0.0028173028850503,0.8466142281289891,0.998811384615291,SEKER
37043,710.832,246.1208288974447,191.8970266070555,1.2825671832916017,0.6261703829933437,37450,217.1741523653877,0.762892330504984,0.98913217623498,0.9212597022159188,0.882388351031766,0.0066441926652119,0.0024846261083359,0.7786092020365594,0.9986186111409516,SEKER
37047,710.5229999999999,249.18603791682895,189.47116047422037,1.315166051092686,0.6495015593907506,37442,217.1858775652864,0.7978077353777242,0.9894503498744724,0.9221607379860884,0.8715812466097184,0.0067262136722765,0.0023943185535798,0.759653869441751,0.9990709796709866,SEKER
37049,692.49,235.95261826984944,200.18604044333009,1.1786666929787462,0.529329605908415,37347,217.1917399278643,0.7838072268765338,0.992020778108014,0.97086611068032,0.9204887893190102,0.0063686636149383,0.0028203440309844,0.8472996112619772,0.998683830768332,SEKER
37053,735.079,243.11933961186796,194.3774424880909,1.2507590206963617,0.6006467596173761,37533,217.20346417834128,0.7548588192152548,0.9872112540963952,0.8617180872310567,0.8934026578268083,0.0065613942086165,0.0025784864543514,0.7981683090120053,0.9983162125307266,SEKER
37068,704.024,245.364980605058,192.52709939543809,1.2744438646587324,0.6199314417994688,37452,217.2474244824159,0.8095217296352915,0.9897468760012816,0.9397970763029044,0.885405178631011,0.0066193207242111,0.0025093510286,0.7839423303466126,0.9990904931565096,SEKER
37074,720.184,235.53074647003643,200.75248470458288,1.173239508425669,0.5229866318621336,37612,217.26500611352813,0.7548406800366487,0.9856960544507072,0.898239961585105,0.9224485948002036,0.0063529898707999,0.0028374395643981,0.8509114100488703,0.9983228844395295,SEKER
37075,699.179,233.450953987875,202.3679044286567,1.1535967358409664,0.4985619919344512,37441,217.26793624705917,0.7922008547008546,0.9902246200689084,0.9530468984484872,0.9306791535250852,0.0062967216180141,0.0029140312223974,0.8661636868061692,0.999203601803574,SEKER
37083,704.9839999999999,237.16033876055505,199.69180268640017,1.1876318184827857,0.5394591143540574,37498,217.29137589286427,0.767541499358364,0.9889327430796307,0.9376185783962164,0.9162213927862908,0.0063953924644865,0.0027800248313649,0.8394616405992505,0.9969713547714304,SEKER
37090,693.4470000000001,242.4224979417506,194.95272477090649,1.2434937661252337,0.5943780251031171,37376,217.31188350899535,0.7892328971167145,0.9923480308219178,0.969259686818467,0.8964179700896044,0.0065360608773726,0.0026033830177584,0.803565177099567,0.999228288398631,SEKER
37092,706.3879999999999,238.34724023053576,198.4091775834409,1.2012914076532517,0.5541189682619452,37492,217.31774247243743,0.7937853107344632,0.9893310572922224,0.9341217608478783,0.9117694933754716,0.0064258395403465,0.0027393647818427,0.8313236090501646,0.9986619085312536,SEKER
37094,691.978,240.5905134303057,196.49778738260332,1.2243929900434387,0.5770182737885168,37364,217.3236012779241,0.7598738118649622,0.9927737929557862,0.9734843123480053,0.9032924789068149,0.0064859684431526,0.0026635948760175,0.8159373024496182,0.9990279134342658,SEKER
37109,694.497,239.8597557330652,197.20229039876537,1.2163132347400305,0.5692613304634802,37419,217.367537285532,0.7874755962991256,0.991715438680884,0.9668261028287644,0.9062276271449043,0.0064636545240525,0.0026891008506367,0.8212485122006838,0.998895434400251,SEKER
37109,694.219,249.22242521833817,189.71022582687772,1.3137005352877973,0.6485072363931181,37369,217.367537285532,0.7690028183023871,0.9930423613155288,0.96760058889899,0.8721828988507001,0.0067159563776533,0.002397275227835,0.7607030090476106,0.999335950180884,SEKER
37114,702.7099999999999,238.44660351915687,198.39143950798763,1.2018996591309907,0.5547513183187804,37525,217.38218064804855,0.7625328731097962,0.9890473017988008,0.9444856409440592,0.9116597906607798,0.0064247077523079,0.0027375643807438,0.831123573907657,0.9989271401753436,SEKER
37117,699.991,249.5144267153564,189.77797742607825,1.3147701861905792,0.6492334507596951,37429,217.39096619210065,0.7500505193388028,0.9916642175852948,0.9519142288476486,0.8712560995124264,0.0067223759117212,0.0023893836259057,0.7590871909376072,0.9980252073639216,SEKER
37135,696.823,242.7890097004964,195.13057042003535,1.2442387124573668,0.5950289090377535,37424,217.44367200206187,0.7506114446263618,0.9922776827704148,0.9610552120200172,0.8956075576497453,0.0065380102248686,0.0025947549980501,0.8021128973193418,0.998019918606066,SEKER
37138,707.7719999999999,252.25606430537616,187.5939608168799,1.3446918184728571,0.6685526415647783,37506,217.45245506173177,0.7503535782115003,0.9901882365488188,0.9316260434647275,0.8620306340722425,0.0067923976602233,0.0023136287114097,0.7430968140789923,0.999236206225267,SEKER
37152,694.797,246.69068502283287,192.21658536090763,1.283399580528622,0.6267995370173306,37406,217.4934379837717,0.776848444295751,0.9932096455114152,0.9671107102947684,0.8816443067708098,0.0066400378182287,0.0024747079027571,0.7772966836613819,0.9975822377573068,SEKER
37164,710.014,251.92494869564143,188.17405065773772,1.338786872127537,0.6648859644601987,37548,217.52856005715108,0.7448591012947448,0.9897730904442312,0.9263998819694828,0.8634657312958482,0.0067787361074061,0.0023243895541075,0.745573069122274,0.9981634371527373,SEKER
37165,692.541,236.98426521346036,199.9171911696468,1.1854121390308998,0.5369902339304673,37477,217.53148664062937,0.750307875557709,0.9916748939349468,0.9737624463141704,0.9179153157898092,0.0063765442005505,0.0027923869671937,0.8425685269615055,0.9987909598255525,SEKER
37170,693.7449999999999,232.97539250251376,203.25897970927883,1.1461997538103277,0.4887064603942873,37485,217.546118967464,0.7926556202418271,0.9915966386554622,0.970515985216504,0.9337729475661972,0.0062678340732449,0.0029394251441741,0.8719319176064639,0.9994081492998956,SEKER
37177,692.0519999999999,235.08573194165908,201.57287701309025,1.16625676740424,0.5145771004266158,37506,217.56660257176225,0.7804227806117093,0.9912280701754383,0.975453899700437,0.9254777003044808,0.0063234185636726,0.0028615117105114,0.8565089737608703,0.9989093869910756,SEKER
37179,704.496,240.38358689529824,197.17924513197525,1.2191120152346948,0.5719777005470467,37555,217.57245467592767,0.7716687422166874,0.9899880175742244,0.9413486524017568,0.9051052839588992,0.0064655742998816,0.0026765987494451,0.81921557505032,0.9987155506112452,SEKER
37187,706.995,246.09295569091356,192.8446857241479,1.276119975859402,0.6212336638160616,37563,217.59586151870283,0.742611230928988,0.9899901498815324,0.9349068094643476,0.8842019102407696,0.0066177146769277,0.0024951324055219,0.781813018073426,0.9976872097504264,SEKER
37189,700.2529999999999,243.3434012039133,194.91006173930856,1.248490709162999,0.5987083451179706,37534,217.6017128359884,0.7848264218634587,0.9908083337773752,0.9530471968503692,0.8942166163513336,0.0065434241631641,0.0025808084906272,0.7996233569588282,0.9983223319928252,SEKER
37190,738.9639999999998,243.82961332688427,194.3842259785252,1.25436934041048,0.6036976513551641,37707,217.60463843562871,0.785659962818996,0.986289017954226,0.8558338889154938,0.8924454887434133,0.0065563219501716,0.0025654693386651,0.7964589503784698,0.9990536882502644,SEKER
37191,698.872,234.88885106083984,201.76366629402256,1.1641781465179424,0.5120174180103096,37541,217.6075639959361,0.7873610670053985,0.9906768599664368,0.9568688966849032,0.9264278104862984,0.0063157444290511,0.0028697934838799,0.858268488042437,0.9991774176240013,SEKER
37196,700.4849999999999,233.09920137961055,203.34569734210675,1.1463198111708597,0.4888695472988053,37561,217.62219120753545,0.774142524142524,0.9902824738425494,0.9525952757250264,0.933603332484738,0.0062667814114316,0.0029367966917756,0.871615182426608,0.9991497513329236,SEKER
37211,701.519,244.6968592266089,194.1285942042936,1.2604884933597118,0.6087746179002077,37559,217.6660669446208,0.7926003237624605,0.9907345775979126,0.950172221011002,0.8895335544255785,0.0065759280649971,0.0025397218545675,0.7912699444490034,0.9973866601193472,SEKER
37212,698.087,241.88610371394972,196.05636563977788,1.2337579701868833,0.5856947080025442,37535,217.66899167930396,0.776738749269433,0.9913946982816038,0.9595636224610664,0.8998821690753903,0.0065002177715239,0.0026293612321914,0.8097879182198293,0.9990822982647584,SEKER
37220,697.179,246.03018601012,192.88187882247377,1.2755484730453257,0.6207905292651245,37513,217.6923881421736,0.762454932808915,0.9921893743502253,0.9622715340133878,0.8848198331777842,0.0066101608277839,0.0024992585350165,0.7829061371847621,0.9986347278238372,SEKER
37225,713.7979999999999,252.8133684792196,188.52729210439895,1.3409908223750515,0.666262538404133,37629,217.7070096546421,0.7928985260287978,0.9892635998830688,0.9181083070617476,0.8611372530030463,0.0067914941162987,0.0023037460352069,0.7415573685096327,0.9944216254360118,SEKER
37227,698.145,241.3239584756805,196.7439616438663,1.2265888948221455,0.5790823144912115,37555,217.71285798467648,0.7827211370660835,0.9912661429902808,0.9597909249556966,0.9021601475454684,0.0064824981458532,0.0026488460486505,0.8138929318192614,0.9983120317437436,SEKER
